0.40	0.50	5	5	6.280000e-01	3.419240e-01	-8.320000e-01	3.296582e-01	6.680000e-01	2.550921e-01	0.000000e+00	0.000000e+00
0.50	0.50	5	5	6.792000e-01	3.047349e-01	-9.700000e-01	3.711765e-01	7.000000e-01	2.533298e-01	0.000000e+00	0.000000e+00
0.60	0.50	5	5	7.400000e-01	2.087295e-01	-1.088000e+00	3.478961e-01	7.400000e-01	2.087295e-01	0.000000e+00	0.000000e+00
0.70	0.50	5	5	7.848000e-01	1.925642e-01	-1.242160e+00	3.345490e-01	7.848000e-01	1.925642e-01	0.000000e+00	0.000000e+00
0.80	0.50	5	5	8.200000e-01	1.573277e-01	-1.382400e+00	3.182633e-01	8.200000e-01	1.573277e-01	0.000000e+00	0.000000e+00
0.90	0.50	5	5	8.728000e-01	1.343881e-01	-1.583920e+00	2.920723e-01	8.728000e-01	1.343881e-01	0.000000e+00	0.000000e+00
1.00	0.50	5	5	8.944000e-01	1.096204e-01	-1.707200e+00	2.849213e-01	8.944000e-01	1.096204e-01	0.000000e+00	0.000000e+00
-1.00	0.50	6	6	-9.122222e-01	8.432008e-02	-1.760000e+00	2.021306e-01	9.122222e-01	8.432008e-02	0.000000e+00	0.000000e+00
-0.90	0.50	6	6	-8.688889e-01	1.004680e-01	-1.565333e+00	2.255160e-01	8.688889e-01	1.004680e-01	0.000000e+00	0.000000e+00
-0.80	0.50	6	6	-8.333333e-01	1.186342e-01	-1.405556e+00	2.543717e-01	8.333333e-01	1.186342e-01	0.000000e+00	0.000000e+00
-0.70	0.50	6	6	-8.161111e-01	1.475510e-01	-1.301278e+00	2.848086e-01	8.161111e-01	1.475510e-01	0.000000e+00	0.000000e+00
-0.60	0.50	6	6	-7.527778e-01	2.037269e-01	-1.119444e+00	3.105128e-01	7.527778e-01	2.037269e-01	0.000000e+00	0.000000e+00
-0.50	0.50	6	6	-6.794444e-01	2.335786e-01	-9.352778e-01	3.025370e-01	6.805556e-01	2.303212e-01	0.000000e+00	0.000000e+00
-0.40	0.50	6	6	-6.211111e-01	2.861386e-01	-8.295556e-01	2.828349e-01	6.400000e-01	2.409446e-01	0.000000e+00	0.000000e+00
-0.30	0.50	6	6	-5.361111e-01	2.799223e-01	-6.486111e-01	2.669921e-01	5.494444e-01	2.527497e-01	0.000000e+00	0.000000e+00
-0.20	0.50	6	6	-4.316667e-01	3.487062e-01	-5.380000e-01	2.517160e-01	4.872222e-01	2.656061e-01	0.000000e+00	0.000000e+00
-0.10	0.50	6	6	-2.744444e-01	3.799626e-01	-4.030000e-01	1.725560e-01	4.044444e-01	2.368883e-01	0.000000e+00	0.000000e+00
0.00	0.50	6	6	-7.388889e-02	3.710225e-01	-3.088889e-01	1.727269e-01	3.050000e-01	2.238131e-01	9.113194e-01	-8.727823e-01
0.10	0.50	6	6	1.677778e-01	4.160351e-01	-3.901111e-01	1.597018e-01	3.866667e-01	2.274279e-01	0.000000e+00	0.000000e+00
0.20	0.50	6	6	4.366667e-01	3.654880e-01	-5.340000e-01	2.427966e-01	5.066667e-01	2.599003e-01	0.000000e+00	0.000000e+00
0.30	0.50	6	6	5.011111e-01	2.775532e-01	-6.108889e-01	2.476356e-01	5.188889e-01	2.426983e-01	0.000000e+00	0.000000e+00
0.40	0.50	6	6	6.161111e-01	2.489602e-01	-7.831111e-01	2.703107e-01	6.238889e-01	2.287722e-01	0.000000e+00	0.000000e+00
0.50	0.50	6	6	7.161111e-01	1.753119e-01	-9.786111e-01	2.523915e-01	7.161111e-01	1.753119e-01	0.000000e+00	0.000000e+00
0.60	0.50	6	6	7.405556e-01	2.237524e-01	-1.106556e+00	3.224945e-01	7.450000e-01	2.084770e-01	0.000000e+00	0.000000e+00
0.70	0.50	6	6	8.188889e-01	1.458521e-01	-1.301000e+00	2.517573e-01	8.188889e-01	1.458521e-01	0.000000e+00	0.000000e+00
0.80	0.50	6	6	8.377778e-01	1.236482e-01	-1.424667e+00	2.490455e-01	8.377778e-01	1.236482e-01	0.000000e+00	0.000000e+00
0.90	0.50	6	6	8.661111e-01	1.000293e-01	-1.556167e+00	2.265467e-01	8.661111e-01	1.000293e-01	0.000000e+00	0.000000e+00
1.00	0.50	6	6	8.950000e-01	7.449211e-02	-1.712778e+00	1.934187e-01	8.950000e-01	7.449211e-02	0.000000e+00	0.000000e+00
-1.00	0.50	7	7	-9.118367e-01	6.046330e-02	-1.750204e+00	1.569471e-01	9.118367e-01	6.046330e-02	0.000000e+00	0.000000e+00
-0.90	0.50	7	7	-8.853061e-01	7.062404e-02	-1.600041e+00	1.699112e-01	8.853061e-01	7.062404e-02	0.000000e+00	0.000000e+00
-0.80	0.50	7	7	-8.522449e-01	8.420043e-02	-1.443837e+00	1.786120e-01	8.522449e-01	8.420043e-02	0.000000e+00	0.000000e+00
-0.70	0.50	7	7	-8.146939e-01	1.226420e-01	-1.293551e+00	2.255701e-01	8.146939e-01	1.226420e-01	0.000000e+00	0.000000e+00
-0.60	0.50	7	7	-7.522449e-01	1.575801e-01	-1.108082e+00	2.519703e-01	7.522449e-01	1.575801e-01	0.000000e+00	0.000000e+00
-0.50	0.50	7	7	-6.653061e-01	2.113009e-01	-9.102041e-01	2.698435e-01	6.677551e-01	2.034292e-01	0.000000e+00	0.000000e+00
-0.40	0.50	7	7	-6.591837e-01	2.003225e-01	-8.448980e-01	2.311718e-01	6.604082e-01	1.962480e-01	0.000000e+00	0.000000e+00
-0.30	0.50	7	7	-5.110204e-01	2.492123e-01	-6.357551e-01	2.104830e-01	5.187755e-01	2.326384e-01	0.000000e+00	0.000000e+00
-0.20	0.50	7	7	-3.877551e-01	2.945570e-01	-5.020408e-01	2.101831e-01	4.175510e-01	2.505374e-01	0.000000e+00	0.000000e+00
-0.10	0.50	7	7	-1.673469e-01	3.653460e-01	-3.979592e-01	1.362605e-01	3.314286e-01	2.272396e-01	0.000000e+00	0.000000e+00
0.00	0.50	7	7	3.632653e-02	3.906400e-01	-3.453061e-01	1.415003e-01	3.297959e-01	2.124944e-01	9.113194e-01	-8.727823e-01
0.10	0.50	7	7	2.579592e-01	3.050255e-01	-3.776327e-01	1.702701e-01	3.465306e-01	1.987462e-01	0.000000e+00	0.000000e+00
0.20	0.50	7	7	3.857143e-01	2.947479e-01	-4.930612e-01	1.985604e-01	4.322449e-01	2.209438e-01	0.000000e+00	0.000000e+00
0.30	0.50	7	7	5.057143e-01	2.770641e-01	-6.357959e-01	2.297171e-01	5.314286e-01	2.238194e-01	0.000000e+00	0.000000e+00
0.40	0.50	7	7	6.175510e-01	2.410345e-01	-8.070204e-01	2.526277e-01	6.261224e-01	2.178017e-01	0.000000e+00	0.000000e+00
0.50	0.50	7	7	6.812245e-01	1.745770e-01	-9.291837e-01	2.580879e-01	6.812245e-01	1.745770e-01	0.000000e+00	0.000000e+00
0.60	0.50	7	7	7.738776e-01	1.639191e-01	-1.153714e+00	2.490961e-01	7.738776e-01	1.639191e-01	0.000000e+00	0.000000e+00
0.70	0.50	7	7	8.134694e-01	1.609277e-01	-1.298408e+00	2.461356e-01	8.179592e-01	1.362825e-01	0.000000e+00	0.000000e+00
0.80	0.50	7	7	8.661224e-01	9.729023e-02	-1.479837e+00	1.994965e-01	8.661224e-01	9.729023e-02	0.000000e+00	0.000000e+00
0.90	0.50	7	7	8.832653e-01	7.998750e-02	-1.597796e+00	1.853753e-01	8.832653e-01	7.998750e-02	0.000000e+00	0.000000e+00
1.00	0.50	7	7	9.200000e-01	6.160967e-02	-1.773469e+00	1.657339e-01	9.200000e-01	6.160967e-02	0.000000e+00	0.000000e+00
-1.00	0.50	8	8	-9.290625e-01	5.074734e-02	-1.800625e+00	1.343227e-01	9.290625e-01	5.074734e-02	0.000000e+00	0.000000e+00
-0.90	0.50	8	8	-8.984375e-01	6.161483e-02	-1.635156e+00	1.491148e-01	8.984375e-01	6.161483e-02	0.000000e+00	0.000000e+00
-0.80	0.50	8	8	-8.400000e-01	9.512328e-02	-1.424500e+00	1.835175e-01	8.400000e-01	9.512328e-02	0.000000e+00	0.000000e+00
-0.70	0.50	8	8	-8.184375e-01	1.079546e-01	-1.302906e+00	1.967565e-01	8.184375e-01	1.079546e-01	0.000000e+00	0.000000e+00
-0.60	0.50	8	8	-7.493750e-01	1.491499e-01	-1.119313e+00	2.321858e-01	7.493750e-01	1.491499e-01	0.000000e+00	0.000000e+00
-0.50	0.50	8	8	-7.043750e-01	1.479957e-01	-9.753125e-01	1.972613e-01	7.043750e-01	1.479957e-01	0.000000e+00	0.000000e+00
-0.40	0.50	8	8	-6.346875e-01	1.969343e-01	-8.176250e-01	2.218413e-01	6.384375e-01	1.844150e-01	0.000000e+00	0.000000e+00
-0.30	0.50	8	8	-5.268750e-01	2.407678e-01	-6.558750e-01	2.001749e-01	5.312500e-01	2.309542e-01	0.000000e+00	0.000000e+00
-0.20	0.50	8	8	-4.018750e-01	2.582249e-01	-4.897500e-01	1.782697e-01	4.156250e-01	2.354558e-01	0.000000e+00	0.000000e+00
-0.10	0.50	8	8	-2.190625e-01	3.280058e-01	-3.915937e-01	1.450658e-01	3.353125e-01	2.077058e-01	0.000000e+00	0.000000e+00
0.00	0.50	8	8	-5.593750e-02	3.126967e-01	-2.984375e-01	1.037740e-01	2.665625e-01	1.727792e-01	9.113194e-01	-8.727823e-01
0.10	0.50	8	8	2.396875e-01	2.873660e-01	-3.752187e-01	1.389197e-01	3.096875e-01	2.100546e-01	0.000000e+00	0.000000e+00
0.20	0.50	8	8	4.225000e-01	2.532399e-01	-5.001250e-01	1.815364e-01	4.468750e-01	2.072184e-01	0.000000e+00	0.000000e+00
0.30	0.50	8	8	5.400000e-01	2.118593e-01	-6.429375e-01	2.054362e-01	5.412500e-01	2.086452e-01	0.000000e+00	0.000000e+00
0.40	0.50	8	8	5.965625e-01	2.132842e-01	-7.705000e-01	2.287262e-01	6.009375e-01	2.006267e-01	0.000000e+00	0.000000e+00
0.50	0.50	8	8	7.253125e-01	1.445828e-01	-1.000781e+00	1.957230e-01	7.253125e-01	1.445828e-01	0.000000e+00	0.000000e+00
0.60	0.50	8	8	7.931250e-01	1.177408e-01	-1.180875e+00	1.955697e-01	7.931250e-01	1.177408e-01	0.000000e+00	0.000000e+00
0.70	0.50	8	8	8.112500e-01	1.061507e-01	-1.287563e+00	1.901290e-01	8.112500e-01	1.061507e-01	0.000000e+00	0.000000e+00
0.80	0.50	8	8	8.771875e-01	6.991275e-02	-1.494563e+00	1.579375e-01	8.771875e-01	6.991275e-02	0.000000e+00	0.000000e+00
0.90	0.50	8	8	8.862500e-01	7.724757e-02	-1.605750e+00	1.832395e-01	8.862500e-01	7.724757e-02	0.000000e+00	0.000000e+00
1.00	0.50	8	8	9.237500e-01	5.159942e-02	-1.783438e+00	1.405385e-01	9.237500e-01	5.159942e-02	0.000000e+00	0.000000e+00
-1.00	0.50	9	9	-9.160494e-01	5.167518e-02	-1.761975e+00	1.379856e-01	9.160494e-01	5.167518e-02	0.000000e+00	0.000000e+00
-0.90	0.50	9	9	-9.024691e-01	5.569256e-02	-1.647037e+00	1.305724e-01	9.024691e-01	5.569256e-02	0.000000e+00	0.000000e+00
-0.80	0.50	9	9	-8.800000e-01	7.816053e-02	-1.509926e+00	1.680647e-01	8.800000e-01	7.816053e-02	0.000000e+00	0.000000e+00
-0.70	0.50	9	9	-8.308642e-01	9.654132e-02	-1.331235e+00	1.828973e-01	8.308642e-01	9.654132e-02	0.000000e+00	0.000000e+00
-0.60	0.50	9	9	-7.864198e-01	1.167238e-01	-1.172593e+00	1.756823e-01	7.864198e-01	1.167238e-01	0.000000e+00	0.000000e+00
-0.50	0.50	9	9	-7.207407e-01	1.410953e-01	-9.929630e-01	1.891208e-01	7.207407e-01	1.410953e-01	0.000000e+00	0.000000e+00
-0.40	0.50	9	9	-6.612346e-01	1.642701e-01	-8.462222e-01	1.986708e-01	6.612346e-01	1.642701e-01	0.000000e+00	0.000000e+00
-0.30	0.50	9	9	-5.400000e-01	2.131668e-01	-6.627407e-01	1.872582e-01	5.459259e-01	1.974968e-01	0.000000e+00	0.000000e+00
-0.20	0.50	9	9	-4.348148e-01	2.328303e-01	-5.188148e-01	1.768961e-01	4.397531e-01	2.233632e-01	0.000000e+00	0.000000e+00
-0.10	0.50	9	9	-2.553086e-01	2.657671e-01	-3.813333e-01	1.435831e-01	3.071605e-01	2.036347e-01	0.000000e+00	0.000000e+00
0.00	0.50	9	9	1.753086e-02	3.078468e-01	-3.229630e-01	8.316114e-02	2.592593e-01	1.669180e-01	9.113194e-01	-8.727823e-01
0.10	0.50	9	9	2.622222e-01	2.982095e-01	-4.254815e-01	1.241503e-01	3.417284e-01	2.022649e-01	0.000000e+00	0.000000e+00
0.20	0.50	9	9	4.688889e-01	2.152966e-01	-5.384691e-01	1.571952e-01	4.790123e-01	1.917201e-01	0.000000e+00	0.000000e+00
0.30	0.50	9	9	5.079012e-01	2.263877e-01	-6.336049e-01	2.023971e-01	5.113580e-01	2.184675e-01	0.000000e+00	0.000000e+00
0.40	0.50	9	9	6.392593e-01	1.602808e-01	-8.248395e-01	1.997987e-01	6.392593e-01	1.602808e-01	0.000000e+00	0.000000e+00
0.50	0.50	9	9	7.375309e-01	1.156892e-01	-1.001605e+00	1.747222e-01	7.375309e-01	1.156892e-01	0.000000e+00	0.000000e+00
0.60	0.50	9	9	7.760494e-01	1.053517e-01	-1.155012e+00	1.602557e-01	7.760494e-01	1.053517e-01	0.000000e+00	0.000000e+00
0.70	0.50	9	9	8.224691e-01	9.157099e-02	-1.312025e+00	1.712842e-01	8.224691e-01	9.157099e-02	0.000000e+00	0.000000e+00
0.80	0.50	9	9	8.543210e-01	7.219848e-02	-1.451358e+00	1.438979e-01	8.543210e-01	7.219848e-02	0.000000e+00	0.000000e+00
0.90	0.50	9	9	8.906173e-01	6.627733e-02	-1.618593e+00	1.528207e-01	8.906173e-01	6.627733e-02	0.000000e+00	0.000000e+00
1.00	0.50	9	9	9.229630e-01	4.804103e-02	-1.781975e+00	1.283502e-01	9.229630e-01	4.804103e-02	0.000000e+00	0.000000e+00
-1.00	0.50	10	10	-9.200000e-01	4.317407e-02	-1.776200e+00	1.135850e-01	9.200000e-01	4.317407e-02	0.000000e+00	0.000000e+00
-0.90	0.50	10	10	-9.014000e-01	5.427744e-02	-1.639260e+00	1.261417e-01	9.014000e-01	5.427744e-02	0.000000e+00	0.000000e+00
-0.80	0.50	10	10	-8.750000e-01	6.784541e-02	-1.496400e+00	1.450743e-01	8.750000e-01	6.784541e-02	0.000000e+00	0.000000e+00
-0.70	0.50	10	10	-8.314000e-01	7.690280e-02	-1.330980e+00	1.348942e-01	8.314000e-01	7.690280e-02	0.000000e+00	0.000000e+00
-0.60	0.50	10	10	-7.756000e-01	1.121278e-01	-1.155960e+00	1.656990e-01	7.756000e-01	1.121278e-01	0.000000e+00	0.000000e+00
-0.50	0.50	10	10	-7.402000e-01	1.247235e-01	-1.017500e+00	1.819801e-01	7.402000e-01	1.247235e-01	0.000000e+00	0.000000e+00
-0.40	0.50	10	10	-6.724000e-01	1.371067e-01	-8.575600e-01	1.667467e-01	6.724000e-01	1.371067e-01	0.000000e+00	0.000000e+00
-0.30	0.50	10	10	-5.628000e-01	1.701298e-01	-6.772400e-01	1.551577e-01	5.628000e-01	1.701298e-01	0.000000e+00	0.000000e+00
-0.20	0.50	10	10	-4.238000e-01	2.220756e-01	-5.181600e-01	1.619752e-01	4.254000e-01	2.189951e-01	0.000000e+00	0.000000e+00
-0.10	0.50	10	10	-2.360000e-01	2.474348e-01	-3.812000e-01	1.168852e-01	2.936000e-01	1.752685e-01	0.000000e+00	0.000000e+00
0.00	0.50	10	10	-1.980000e-02	2.822693e-01	-3.108000e-01	9.145141e-02	2.294000e-01	1.656612e-01	9.113194e-01	-8.727823e-01
0.10	0.50	10	10	2.446000e-01	2.528534e-01	-3.800600e-01	1.052466e-01	3.030000e-01	1.787596e-01	0.000000e+00	0.000000e+00
0.20	0.50	10	10	3.928000e-01	1.909035e-01	-4.749600e-01	1.169241e-01	4.016000e-01	1.716200e-01	0.000000e+00	0.000000e+00
0.30	0.50	10	10	5.306000e-01	1.769170e-01	-6.483800e-01	1.521717e-01	5.330000e-01	1.695494e-01	0.000000e+00	0.000000e+00
0.40	0.50	10	10	6.422000e-01	1.684730e-01	-8.248800e-01	1.847226e-01	6.434000e-01	1.638305e-01	0.000000e+00	0.000000e+00
0.50	0.50	10	10	7.322000e-01	1.175379e-01	-1.014900e+00	1.662558e-01	7.322000e-01	1.175379e-01	0.000000e+00	0.000000e+00
0.60	0.50	10	10	8.026000e-01	9.853548e-02	-1.196760e+00	1.561360e-01	8.026000e-01	9.853548e-02	0.000000e+00	0.000000e+00
0.70	0.50	10	10	8.368000e-01	8.816893e-02	-1.346760e+00	1.545387e-01	8.368000e-01	8.816893e-02	0.000000e+00	0.000000e+00
0.80	0.50	10	10	8.676000e-01	6.553045e-02	-1.481480e+00	1.421421e-01	8.676000e-01	6.553045e-02	0.000000e+00	0.000000e+00
0.90	0.50	10	10	9.126000e-01	4.863373e-02	-1.669140e+00	1.174176e-01	9.126000e-01	4.863373e-02	0.000000e+00	0.000000e+00
1.00	0.50	10	10	9.270000e-01	3.861347e-02	-1.794200e+00	1.044335e-01	9.270000e-01	3.861347e-02	0.000000e+00	0.000000e+00
-1.00	0.50	11	11	-9.238017e-01	3.917704e-02	-1.784793e+00	1.030637e-01	9.238017e-01	3.917704e-02	0.000000e+00	0.000000e+00
-0.90	0.50	11	11	-8.995041e-01	4.690722e-02	-1.638975e+00	1.095594e-01	8.995041e-01	4.690722e-02	0.000000e+00	0.000000e+00
-0.80	0.50	11	11	-8.813223e-01	5.160520e-02	-1.511835e+00	1.071218e-01	8.813223e-01	5.160520e-02	0.000000e+00	0.000000e+00
-0.70	0.50	11	11	-8.476033e-01	6.952295e-02	-1.353488e+00	1.343505e-01	8.476033e-01	6.952295e-02	0.000000e+00	0.000000e+00
-0.60	0.50	11	11	-8.085950e-01	8.652636e-02	-1.207636e+00	1.385291e-01	8.085950e-01	8.652636e-02	0.000000e+00	0.000000e+00
-0.50	0.50	11	11	-7.333884e-01	1.244103e-01	-1.021405e+00	1.588201e-01	7.333884e-01	1.244103e-01	0.000000e+00	0.000000e+00
-0.40	0.50	11	11	-6.662810e-01	1.381861e-01	-8.542810e-01	1.638454e-01	6.662810e-01	1.381861e-01	0.000000e+00	0.000000e+00
-0.30	0.50	11	11	-5.586777e-01	1.575112e-01	-6.690909e-01	1.490448e-01	5.586777e-01	1.575112e-01	0.000000e+00	0.000000e+00
