-1.00	2	5.265746e+02	7.939730e+01	-9.276848e-01	1.626499e-02	-9.593571e-01	-3.167229e-02
-0.99	2	5.290458e+02	8.619255e+01	-9.281804e-01	1.652136e-02	-9.578332e-01	-2.965281e-02
-0.98	2	4.952790e+02	7.743546e+01	-9.205893e-01	1.783658e-02	-9.562517e-01	-3.566245e-02
-0.97	2	4.973599e+02	7.448805e+01	-9.206975e-01	1.665635e-02	-9.546106e-01	-3.391304e-02
-0.96	2	4.940850e+02	7.876776e+01	-9.193585e-01	1.800426e-02	-9.529075e-01	-3.354898e-02
-0.95	2	4.741961e+02	7.481850e+01	-9.148642e-01	1.900123e-02	-9.511403e-01	-3.627604e-02
-0.94	2	4.714762e+02	6.496879e+01	-9.152982e-01	1.620817e-02	-9.493066e-01	-3.400842e-02
-0.93	2	4.648169e+02	6.894826e+01	-9.123771e-01	1.898551e-02	-9.474041e-01	-3.502705e-02
-0.92	2	4.560715e+02	7.352914e+01	-9.089289e-01	2.234331e-02	-9.454302e-01	-3.650135e-02
-0.91	2	4.527540e+02	6.800279e+01	-9.082781e-01	1.982039e-02	-9.433825e-01	-3.510443e-02
-0.90	2	4.338361e+02	6.454321e+01	-9.024708e-01	2.062372e-02	-9.412582e-01	-3.878743e-02
-0.89	2	4.326350e+02	7.081636e+01	-9.011222e-01	2.479993e-02	-9.390546e-01	-3.793238e-02
-0.88	2	4.256435e+02	7.762203e+01	-8.960636e-01	2.589914e-02	-9.367690e-01	-4.070544e-02
-0.87	2	4.038587e+02	6.347915e+01	-8.912483e-01	2.527389e-02	-9.343984e-01	-4.315010e-02
-0.86	2	4.124634e+02	6.232167e+01	-8.927931e-01	2.453855e-02	-9.319400e-01	-3.914682e-02
-0.85	2	4.091279e+02	6.563659e+01	-8.916027e-01	2.557519e-02	-9.293905e-01	-3.778783e-02
-0.84	2	3.954440e+02	6.258502e+01	-8.851507e-01	2.514796e-02	-9.267469e-01	-4.159624e-02
-0.83	2	3.811244e+02	5.711027e+01	-8.790497e-01	2.560464e-02	-9.240060e-01	-4.495630e-02
-0.82	2	3.720610e+02	6.188841e+01	-8.745330e-01	3.012874e-02	-9.211644e-01	-4.663137e-02
-0.81	2	3.827635e+02	5.394141e+01	-8.796553e-01	2.723478e-02	-9.182187e-01	-3.856332e-02
-0.80	2	3.652413e+02	5.842966e+01	-8.705840e-01	2.882219e-02	-9.151653e-01	-4.458133e-02
-0.79	2	3.659159e+02	5.921264e+01	-8.685889e-01	3.254230e-02	-9.120008e-01	-4.341186e-02
-0.78	2	3.520109e+02	5.759539e+01	-8.631694e-01	3.198348e-02	-9.087213e-01	-4.555196e-02
-0.77	2	3.545148e+02	5.361760e+01	-8.631256e-01	3.117426e-02	-9.053232e-01	-4.219761e-02
-0.76	2	3.388633e+02	5.173865e+01	-8.530376e-01	3.494720e-02	-9.018025e-01	-4.876495e-02
-0.75	2	3.404073e+02	4.668013e+01	-8.527224e-01	3.018075e-02	-8.981553e-01	-4.543293e-02
-0.74	2	3.273405e+02	4.714915e+01	-8.437834e-01	3.466259e-02	-8.943775e-01	-5.059412e-02
-0.73	2	3.265563e+02	5.007457e+01	-8.406877e-01	3.714792e-02	-8.904650e-01	-4.977725e-02
-0.72	2	3.254773e+02	5.008286e+01	-8.405353e-01	3.552226e-02	-8.864135e-01	-4.587815e-02
-0.71	2	3.256596e+02	4.242098e+01	-8.392979e-01	3.551812e-02	-8.822187e-01	-4.292083e-02
-0.70	2	3.055866e+02	4.247306e+01	-8.257095e-01	3.367534e-02	-8.778762e-01	-5.216674e-02
-0.69	2	3.037405e+02	4.248411e+01	-8.190619e-01	4.151691e-02	-8.733816e-01	-5.431972e-02
-0.68	2	2.888795e+02	5.240645e+01	-8.007960e-01	5.779510e-02	-8.687302e-01	-6.793427e-02
-0.67	2	2.859190e+02	4.055177e+01	-8.017189e-01	4.557149e-02	-8.639175e-01	-6.219858e-02
