-1.00	2	6.283177e+01	5.586882e+01	1.108189e-01	-9.473051e-01
-0.90	2	5.199055e+01	4.619326e+01	1.115066e-01	-9.402596e-01
-0.80	2	3.041331e+01	3.836073e+01	2.613139e-01	-8.312493e-01
-0.70	2	3.655201e+01	3.205689e+01	1.229787e-01	-8.497090e-01
-0.60	2	1.323763e+01	2.702874e+01	1.041811e+00	-5.580721e-01
-0.50	2	2.663869e+01	2.307449e+01	1.337978e-01	-7.195238e-01
-0.40	2	2.640587e+01	2.003543e+01	2.412506e-01	-9.164096e-01
-0.30	2	1.397305e+01	1.778961e+01	2.731375e-01	-6.021765e-01
-0.20	2	8.041512e+00	1.624688e+01	1.020376e+00	6.797672e-01
-0.10	2	1.034635e+01	1.534533e+01	4.831631e-01	1.093105e-01
0.00	2	1.073000e+01	1.504878e+01	4.024959e-01	-2.533347e-01
0.10	2	1.329859e+01	1.534533e+01	1.539065e-01	1.646153e-01
0.20	2	1.474076e+01	1.624688e+01	1.021741e-01	8.253037e-01
0.30	2	7.050630e+00	1.778961e+01	1.523123e+00	-6.347623e-01
0.40	2	1.674938e+01	2.003543e+01	1.961898e-01	5.765283e-01
0.50	2	2.537444e+01	2.307449e+01	9.064063e-02	8.341924e-01
0.60	2	4.056159e+01	2.702874e+01	3.336370e-01	7.890816e-01
0.70	2	3.594713e+01	3.205689e+01	1.082211e-01	9.013018e-01
0.80	2	4.764388e+00	3.836073e+01	7.051555e+00	-6.911423e-01
0.90	2	5.207200e+01	4.619326e+01	1.128963e-01	9.301599e-01
1.00	2	1.219847e+02	5.586882e+01	5.420016e-01	9.819053e-01
-1.00	3	5.676676e+00	4.078348e+02	7.084394e+01	2.158937e-01
-0.90	3	3.047451e+02	3.033805e+02	4.478016e-03	-9.861602e-01
-0.80	3	2.275146e+02	2.261806e+02	5.863297e-03	-9.583231e-01
-0.70	3	3.346173e+02	1.692520e+02	4.941922e-01	-9.654824e-01
-0.60	3	1.283194e+02	1.274472e+02	6.797231e-03	-9.259306e-01
-0.50	3	9.355890e+01	9.698780e+01	3.664962e-02	-9.668129e-01
-0.40	3	7.591761e+01	7.512220e+01	1.047726e-02	-8.040247e-01
-0.30	3	4.069639e+00	5.987597e+01	1.371285e+01	-1.547545e-01
-0.20	3	2.490031e+01	4.987298e+01	1.002906e+00	8.874995e-01
-0.10	3	4.502383e+01	4.421069e+01	1.806020e-02	-2.793554e-01
0.00	3	8.254942e+01	4.237835e+01	4.866306e-01	-2.970983e-03
0.10	3	7.165620e+01	4.421069e+01	3.830165e-01	5.485678e-01
0.20	3	5.062350e+01	4.987298e+01	1.482559e-02	5.091029e-01
0.30	3	1.014333e+02	5.987597e+01	4.097008e-01	9.719779e-01
0.40	3	1.497871e+01	7.512220e+01	4.015264e+00	-7.985651e-01
0.50	3	1.304882e+01	9.698780e+01	6.432686e+00	-6.053474e-01
0.60	3	1.336190e+02	1.274472e+02	4.618962e-02	8.361667e-01
0.70	3	4.961352e+02	1.692520e+02	6.588591e-01	9.940408e-01
0.80	3	4.266716e+00	2.261806e+02	5.201047e+01	1.783674e-01
0.90	3	3.044349e+02	3.033805e+02	3.463486e-03	9.805859e-01
1.00	3	1.215557e+03	4.078348e+02	6.644873e-01	9.936702e-01
-1.00	4	5.975440e+03	3.016092e+03	4.952519e-01	-9.981763e-01
-0.90	4	6.015067e+03	2.028584e+03	6.627495e-01	-9.980764e-01
-0.80	4	1.995250e+01	1.366313e+03	6.747827e+01	-1.340996e-01
-0.70	4	9.049255e+02	9.224112e+02	1.932282e-02	-9.938737e-01
-0.60	4	1.218187e+03	6.253199e+02	4.866798e-01	-9.863883e-01
-0.50	4	1.255936e+01	4.271991e+02	3.301441e+01	-3.100066e-01
-0.40	4	5.614513e+02	2.961857e+02	4.724641e-01	-9.488243e-01
-0.30	4	1.926583e+02	2.112372e+02	9.643445e-02	-9.569670e-01
-0.20	4	9.994610e+00	1.587282e+02	1.488138e+01	-4.866069e-02
-0.10	4	9.581522e+00	1.302463e+02	1.259348e+01	-1.905137e-01
0.00	4	1.698128e+02	1.212329e+02	2.860788e-01	3.274085e-01
0.10	4	8.914678e+01	1.302463e+02	4.610317e-01	9.067459e-01
0.20	4	1.765884e+02	1.587282e+02	1.011405e-01	4.130039e-01
0.30	4	1.169604e+01	2.112372e+02	1.706058e+01	3.660121e-01
0.40	4	2.892670e+02	2.961857e+02	2.391814e-02	9.021244e-01
0.50	4	4.180451e+02	4.271991e+02	2.189717e-02	9.529836e-01
0.60	4	6.118414e+02	6.253199e+02	2.202946e-02	9.888421e-01
0.70	4	6.818014e+00	9.224112e+02	1.342903e+02	-5.954678e-01
0.80	4	2.902733e+01	1.366313e+03	4.606986e+01	3.499129e-01
0.90	4	2.921887e+01	2.028584e+03	6.842719e+01	3.119780e-01
1.00	4	3.813556e+01	3.016092e+03	7.808870e+01	4.826197e-01
-1.00	5	2.214438e+04	2.234385e+04	9.007704e-03	-9.976478e-01
-0.90	5	1.348471e+04	1.360419e+04	8.860752e-03	-9.960748e-01
-0.80	5	1.291149e+02	8.293877e+03	6.323640e+01	-5.444559e-01
-0.70	5	5.906685e+01	5.066649e+03	8.477821e+01	-4.686734e-01
-0.60	5	2.247687e+01	3.105631e+03	1.371701e+02	-3.645403e-01
-0.50	5	4.073223e+01	1.915383e+03	4.602378e+01	7.987886e-02
-0.40	5	1.133481e+03	1.195862e+03	5.503482e-02	-9.541148e-01
-0.30	5	7.176495e+02	7.661481e+02	6.757981e-02	-8.910417e-01
-0.20	5	4.173097e+02	5.184874e+02	2.424524e-01	-9.683186e-01
-0.10	5	1.094166e+02	3.909435e+02	2.572980e+00	8.078430e-01
0.00	5	1.650884e+01	3.516898e+02	2.030312e+01	6.344983e-02
0.10	5	1.922529e+01	3.909435e+02	1.933486e+01	3.808684e-02
0.20	5	4.245820e+02	5.184874e+02	2.211713e-01	9.559112e-01
0.30	5	7.230174e+01	7.661481e+02	9.596538e+00	-1.762255e-01
0.40	5	3.321522e+01	1.195862e+03	3.500344e+01	-6.528621e-01
0.50	5	1.838851e+03	1.915383e+03	4.161964e-02	9.910918e-01
0.60	5	1.360245e+01	3.105631e+03	2.273141e+02	8.342458e-02
0.70	5	4.180209e+01	5.066649e+03	1.202056e+02	3.797331e-01
0.80	5	4.510758e+01	8.293877e+03	1.828688e+02	4.394784e-01
0.90	5	9.704503e+01	1.360419e+04	1.391843e+02	5.197193e-01
1.00	5	1.254170e+02	2.234385e+04	1.771564e+02	5.385813e-01
-1.00	6	7.990561e+01	1.655659e+05	2.071018e+03	-2.235894e-01
-0.90	6	5.490765e+02	9.127638e+04	1.652362e+02	-6.561779e-01
-0.80	6	2.293617e+02	5.039434e+04	2.187156e+02	-5.664173e-01
-0.70	6	2.705792e+04	2.788291e+04	3.048994e-02	-9.976172e-01
-0.60	6	2.200245e+02	1.547945e+04	6.935331e+01	-5.684765e-01
-0.50	6	1.131865e+02	8.643304e+03	7.536338e+01	-1.972936e-01
-0.40	6	1.573141e+01	4.880015e+03	3.092085e+02	1.100786e-01
-0.30	6	8.016054e+01	2.821802e+03	3.420188e+01	-3.727046e-01
-0.20	6	1.933938e+01	1.723984e+03	8.814368e+01	-1.903480e-01
-0.10	6	7.596668e+02	1.191255e+03	5.681283e-01	-9.586226e-01
0.00	6	2.298166e+01	1.032594e+03	4.393123e+01	-1.110991e-01
0.10	6	4.497143e+01	1.191255e+03	2.548915e+01	5.628395e-02
0.20	6	5.476111e+01	1.723984e+03	3.048190e+01	2.650560e-01
0.30	6	5.784004e+01	2.821802e+03	4.778630e+01	3.412480e-01
0.40	6	7.383292e+00	4.880015e+03	6.599538e+02	-2.999154e-01
0.50	6	9.395397e+01	8.643304e+03	9.099509e+01	4.432363e-01
0.60	6	8.865578e+01	1.547945e+04	1.736017e+02	5.869248e-01
0.70	6	1.239461e+02	2.788291e+04	2.239600e+02	6.553975e-01
0.80	6	4.957752e+04	5.039434e+04	1.647572e-02	9.960108e-01
0.90	6	5.446317e+02	9.127638e+04	1.665929e+02	6.607726e-01
1.00	6	4.688403e+02	1.655659e+05	3.521392e+02	6.103268e-01
-1.00	7	8.233124e+02	1.226866e+06	1.489158e+03	-4.226263e-01
-0.90	7	1.197005e+01	6.124592e+05	5.116499e+04	-1.398200e-01
-0.80	7	2.424973e+02	3.062583e+05	1.261935e+03	-3.977662e-01
-0.70	7	1.374038e+03	1.535156e+05	1.107258e+02	-6.966377e-01
-0.60	7	5.658182e+01	7.723549e+04	1.364023e+03	-4.771471e-02
-0.50	7	3.057902e+02	3.909334e+04	1.268437e+02	-5.800616e-01
-0.40	7	4.559016e+01	2.000695e+04	4.378437e+02	-5.745983e-02
-0.30	7	1.549454e+02	1.047901e+04	6.663037e+01	-5.127537e-01
-0.20	7	1.353283e+02	5.799662e+03	4.185624e+01	-3.572370e-01
-0.10	7	6.363033e+01	3.672947e+03	5.672322e+01	3.231418e-01
0.00	7	1.219847e+02	3.062705e+03	2.410728e+01	-1.411338e-01
0.10	7	1.137968e+02	3.672947e+03	3.127636e+01	2.423050e-01
0.20	7	9.874060e+01	5.799662e+03	5.773634e+01	4.138524e-01
0.30	7	7.011287e+01	1.047901e+04	1.484592e+02	7.632279e-02
0.40	7	3.147367e+02	2.000695e+04	6.256728e+01	6.713383e-01
0.50	7	1.169779e+01	3.909334e+04	3.340942e+03	-1.273391e-01
0.60	7	4.478946e+01	7.723549e+04	1.723412e+03	5.221290e-02
0.70	7	3.755750e+02	1.535156e+05	4.077480e+02	3.892955e-01
0.80	7	2.637310e+03	3.062583e+05	1.151253e+02	6.659964e-01
0.90	7	5.640971e+01	6.124592e+05	1.085634e+04	1.672741e-01
1.00	7	3.038882e+03	1.226866e+06	4.027227e+02	7.033429e-01
-1.00	8	7.107125e+01	9.091275e+06	1.279168e+05	-5.042642e-02
-0.90	8	3.700837e+02	4.109617e+06	1.110356e+04	-2.699030e-01
-0.80	8	6.633934e+01	1.861273e+06	2.805586e+04	1.562245e-02
-0.70	8	2.898042e+00	8.453055e+05	2.916806e+05	6.829214e-02
-0.60	8	8.766814e+02	3.854881e+05	4.387128e+02	-3.742090e-01
-0.50	8	1.998890e+01	1.769621e+05	8.852018e+03	-3.055744e-02
-0.40	8	7.409486e+02	8.218898e+04	1.099240e+02	-6.438192e-01
-0.30	8	6.972306e+01	3.908419e+04	5.595633e+02	-6.721888e-02
-0.20	8	2.139391e+02	1.965764e+04	9.088431e+01	-1.236658e-02
-0.10	8	1.164876e+02	1.142711e+04	9.709718e+01	-1.592903e-01
0.00	8	6.163478e+01	9.160439e+03	1.476245e+02	-2.052338e-01
0.10	8	1.705666e+02	1.142711e+04	6.599497e+01	5.384572e-01
0.20	8	1.471892e+02	1.965764e+04	1.325535e+02	-1.597234e-01
0.30	8	5.190852e+02	3.908419e+04	7.429435e+01	6.556421e-01
