0.70	3	2.189725e+03	5.413405e+02	9.558560e-01	1.450585e-02	9.578642e-01	2.008108e-03
0.80	3	2.791531e+03	8.293509e+02	9.706253e-01	1.187068e-02	9.737250e-01	3.099735e-03
0.90	3	3.732403e+03	8.418416e+02	9.816990e-01	5.898003e-03	9.831642e-01	1.465161e-03
1.00	3	5.001214e+03	1.349761e+03	9.875032e-01	4.610780e-03	9.888648e-01	1.361560e-03
-1.00	4	1.873345e+04	7.182226e+03	-9.912702e-01	4.435277e-03	-9.928295e-01	-1.559372e-03
-0.90	4	1.262065e+04	4.660139e+03	-9.876875e-01	8.709814e-03	-9.900860e-01	-2.398532e-03
-0.80	4	8.383330e+03	3.279751e+03	-9.819146e-01	1.068790e-02	-9.856510e-01	-3.736465e-03
-0.70	4	5.657071e+03	2.232520e+03	-9.720666e-01	1.895831e-02	-9.780284e-01	-5.961842e-03
-0.60	4	3.914799e+03	1.495460e+03	-9.564514e-01	2.943483e-02	-9.641942e-01	-7.742812e-03
-0.50	4	2.571022e+03	9.369361e+02	-9.216016e-01	4.574767e-02	-9.380650e-01	-1.646340e-02
-0.40	4	1.822067e+03	6.219429e+02	-8.714991e-01	6.982293e-02	-8.878067e-01	-1.630761e-02
-0.30	4	1.328526e+03	4.537366e+02	-7.573523e-01	1.285657e-01	-7.923518e-01	-3.499955e-02
-0.20	4	1.001990e+03	3.051908e+02	-5.759269e-01	1.900926e-01	-6.213195e-01	-4.539263e-02
-0.10	4	8.025360e+02	2.310264e+02	-2.973017e-01	2.981106e-01	-3.505511e-01	-5.324941e-02
0.00	4	7.431754e+02	1.750008e+02	-2.981542e-02	2.539237e-01	0.000000e+00	2.981542e-02
0.10	4	7.946333e+02	1.941589e+02	3.131190e-01	2.682620e-01	3.505511e-01	3.743218e-02
0.20	4	9.558248e+02	2.720795e+02	5.902197e-01	1.596505e-01	6.213195e-01	3.109982e-02
0.30	4	1.281151e+03	4.099832e+02	7.593306e-01	1.093879e-01	7.923518e-01	3.302118e-02
0.40	4	1.851003e+03	7.181736e+02	8.551890e-01	1.061308e-01	8.878067e-01	3.261772e-02
0.50	4	2.828669e+03	1.005564e+03	9.320975e-01	3.377119e-02	9.380650e-01	5.967440e-03
0.60	4	3.995385e+03	1.608558e+03	9.493159e-01	1.069008e-01	9.641942e-01	1.487832e-02
0.70	4	5.738380e+03	1.859572e+03	9.738772e-01	1.479777e-02	9.780284e-01	4.151231e-03
0.80	4	8.283461e+03	2.918452e+03	9.828236e-01	9.602753e-03	9.856510e-01	2.827440e-03
0.90	4	1.307621e+04	5.294423e+03	9.882155e-01	6.452916e-03	9.900860e-01	1.870538e-03
1.00	4	1.860899e+04	7.085930e+03	9.909847e-01	6.257247e-03	9.928295e-01	1.844815e-03
-1.00	5	7.480831e+04	4.077208e+04	-9.771379e-01	8.235416e-02	-9.933545e-01	-1.621660e-02
-0.90	5	4.243336e+04	2.276013e+04	-9.692480e-01	9.782432e-02	-9.912057e-01	-2.195769e-02
-0.80	5	2.444052e+04	1.464987e+04	-9.629516e-01	9.692585e-02	-9.880102e-01	-2.505854e-02
-0.70	5	1.613259e+04	8.671973e+03	-9.564061e-01	1.142256e-01	-9.829144e-01	-2.650834e-02
-0.60	5	9.446502e+03	4.400393e+03	-9.429289e-01	1.231309e-01	-9.740626e-01	-3.113373e-02
-0.50	5	5.940318e+03	3.380669e+03	-9.027985e-01	1.769688e-01	-9.572353e-01	-5.443683e-02
-0.40	5	3.658707e+03	1.734666e+03	-8.710407e-01	1.811731e-01	-9.227154e-01	-5.167469e-02
-0.30	5	2.559167e+03	1.210802e+03	-8.129378e-01	1.631445e-01	-8.489928e-01	-3.605497e-02
-0.20	5	1.662873e+03	7.998278e+02	-5.878058e-01	3.134707e-01	-6.949617e-01	-1.071560e-01
-0.10	5	1.238345e+03	4.589444e+02	-3.738428e-01	2.835180e-01	-4.097676e-01	-3.592474e-02
0.00	5	1.178576e+03	3.579359e+02	-2.060773e-02	3.136657e-01	0.000000e+00	2.060773e-02
0.10	5	1.227421e+03	4.305732e+02	3.472038e-01	3.099599e-01	4.097676e-01	6.256379e-02
0.20	5	1.693293e+03	7.202733e+02	6.041537e-01	2.990742e-01	6.949617e-01	9.080805e-02
0.30	5	2.299005e+03	1.124640e+03	7.774920e-01	2.224360e-01	8.489928e-01	7.150080e-02
0.40	5	3.814414e+03	1.828876e+03	8.690450e-01	1.816763e-01	9.227154e-01	5.367036e-02
0.50	5	5.635122e+03	3.169067e+03	8.984932e-01	1.782618e-01	9.572353e-01	5.874209e-02
0.60	5	1.072966e+04	5.284017e+03	9.690462e-01	1.886784e-02	9.740626e-01	5.016397e-03
0.70	5	1.569337e+04	8.190187e+03	9.668811e-01	7.785929e-02	9.829144e-01	1.603335e-02
0.80	5	2.425299e+04	1.283263e+04	9.726759e-01	7.486130e-02	9.880102e-01	1.533427e-02
0.90	5	3.817665e+04	2.144941e+04	9.585828e-01	1.151570e-01	9.912057e-01	3.262285e-02
1.00	5	6.484847e+04	3.348011e+04	9.674155e-01	1.043146e-01	9.933545e-01	2.593900e-02
-1.00	6	2.436099e+05	2.038291e+05	-8.970317e-01	1.672709e-01	-9.934238e-01	-9.639218e-02
-0.90	6	1.440700e+05	9.641776e+04	-9.264344e-01	1.492283e-01	-9.913862e-01	-6.495180e-02
-0.80	6	7.176521e+04	6.471791e+04	-8.755014e-01	1.847455e-01	-9.884742e-01	-1.129728e-01
-0.70	6	4.054490e+04	3.386089e+04	-8.728264e-01	1.931759e-01	-9.840869e-01	-1.112605e-01
-0.60	6	2.575836e+04	1.795784e+04	-9.006904e-01	1.820912e-01	-9.769543e-01	-7.626398e-02
-0.50	6	1.220469e+04	9.509527e+03	-8.117134e-01	2.469095e-01	-9.641082e-01	-1.523948e-01
-0.40	6	7.256922e+03	5.337673e+03	-7.772712e-01	2.907413e-01	-9.380840e-01	-1.608128e-01
-0.30	6	4.920269e+03	3.371427e+03	-7.588421e-01	2.923619e-01	-8.797492e-01	-1.209071e-01
-0.20	6	2.597532e+03	1.692216e+03	-5.542583e-01	4.039606e-01	-7.441440e-01	-1.898857e-01
-0.10	6	1.751820e+03	8.211677e+02	-3.274083e-01	4.228872e-01	-4.567314e-01	-1.293231e-01
0.00	6	1.658944e+03	7.476203e+02	-4.400496e-02	3.800393e-01	0.000000e+00	4.400496e-02
0.10	6	1.795126e+03	8.667841e+02	3.660879e-01	4.085412e-01	4.567314e-01	9.064344e-02
0.20	6	2.765528e+03	1.671898e+03	6.063700e-01	3.722796e-01	7.441440e-01	1.377740e-01
0.30	6	4.402198e+03	2.917774e+03	7.474605e-01	2.775943e-01	8.797492e-01	1.322887e-01
0.40	6	7.207229e+03	5.729869e+03	7.784950e-01	2.834856e-01	9.380840e-01	1.595890e-01
0.50	6	1.201646e+04	9.900397e+03	8.064432e-01	2.498071e-01	9.641082e-01	1.576650e-01
0.60	6	2.327106e+04	1.727138e+04	8.700430e-01	2.017325e-01	9.769543e-01	1.069113e-01
0.70	6	4.620948e+04	3.204332e+04	9.057710e-01	1.681698e-01	9.840869e-01	7.831588e-02
0.80	6	7.320379e+04	6.437942e+04	8.752121e-01	1.870148e-01	9.884742e-01	1.132621e-01
0.90	6	1.226651e+05	1.087354e+05	8.797343e-01	1.786812e-01	9.913862e-01	1.116519e-01
1.00	6	2.599203e+05	1.786101e+05	9.200833e-01	1.517130e-01	9.934238e-01	7.334057e-02
-1.00	7	9.451538e+05	1.003172e+06	-8.387351e-01	1.677364e-01	-9.934330e-01	-1.546979e-01
-0.90	7	4.062573e+05	4.323241e+05	-8.278619e-01	1.745228e-01	-9.914153e-01	-1.635534e-01
-0.80	7	2.447605e+05	2.686438e+05	-8.282122e-01	1.851147e-01	-9.885653e-01	-1.603531e-01
-0.70	7	1.254093e+05	1.321607e+05	-8.289434e-01	1.921114e-01	-9.843676e-01	-1.554242e-01
-0.60	7	6.249466e+04	6.602682e+04	-7.972558e-01	2.077086e-01	-9.777978e-01	-1.805420e-01
-0.50	7	2.940309e+04	3.218060e+04	-7.536043e-01	2.337811e-01	-9.665508e-01	-2.129465e-01
-0.40	7	1.813754e+04	1.615225e+04	-7.578543e-01	2.672259e-01	-9.447474e-01	-1.868932e-01
-0.30	7	8.015131e+03	8.019328e+03	-6.221090e-01	3.330241e-01	-8.960605e-01	-2.739516e-01
-0.20	7	4.455695e+03	4.424660e+03	-4.504115e-01	4.080228e-01	-7.760377e-01	-3.256263e-01
-0.10	7	2.926592e+03	1.986443e+03	-2.542752e-01	5.243797e-01	-4.929910e-01	-2.387159e-01
0.00	7	2.119029e+03	1.284579e+03	-5.118294e-02	4.698074e-01	0.000000e+00	5.118294e-02
0.10	7	3.037656e+03	2.171777e+03	3.225423e-01	5.119577e-01	4.929910e-01	1.704487e-01
0.20	7	4.275529e+03	3.549389e+03	4.990905e-01	4.006011e-01	7.760377e-01	2.769473e-01
0.30	7	8.639557e+03	7.766228e+03	6.703140e-01	3.236503e-01	8.960605e-01	2.257465e-01
0.40	7	1.472540e+04	1.431816e+04	7.226915e-01	2.684405e-01	9.447474e-01	2.220560e-01
0.50	7	3.233186e+04	3.245846e+04	7.763778e-01	2.374990e-01	9.665508e-01	1.901730e-01
0.60	7	5.870346e+04	6.869751e+04	7.859647e-01	2.098757e-01	9.777978e-01	1.918330e-01
0.70	7	1.300503e+05	1.389987e+05	8.110734e-01	2.016670e-01	9.843676e-01	1.732942e-01
0.80	7	2.504889e+05	2.790708e+05	8.216398e-01	1.838410e-01	9.885653e-01	1.669255e-01
0.90	7	4.777025e+05	5.383871e+05	8.228189e-01	1.774105e-01	9.914153e-01	1.685964e-01
1.00	7	9.688309e+05	9.802449e+05	8.550020e-01	1.664933e-01	9.934330e-01	1.384310e-01
-1.00	8	3.280302e+06	5.106085e+06	-7.949216e-01	1.427096e-01	-9.934342e-01	-1.985126e-01
-0.90	8	1.481814e+06	2.366393e+06	-7.685459e-01	1.650145e-01	-9.914200e-01	-2.228741e-01
-0.80	8	6.540511e+05	1.025447e+06	-7.601098e-01	1.652511e-01	-9.885832e-01	-2.284734e-01
-0.70	8	3.133100e+05	4.924202e+05	-7.413345e-01	1.768513e-01	-9.844348e-01	-2.431002e-01
-0.60	8	1.645677e+05	2.061240e+05	-7.589183e-01	1.928250e-01	-9.780434e-01	-2.191251e-01
-0.50	8	7.068406e+04	1.001513e+05	-7.124912e-01	2.055071e-01	-9.674162e-01	-2.549250e-01
-0.40	8	3.371733e+04	4.636425e+04	-6.769243e-01	2.254619e-01	-9.476173e-01	-2.706930e-01
-0.30	8	1.958955e+04	2.256260e+04	-6.329621e-01	2.992962e-01	-9.046028e-01	-2.716407e-01
-0.20	8	8.473595e+03	1.001558e+04	-4.193432e-01	4.063065e-01	-7.963271e-01	-3.769838e-01
-0.10	8	3.918560e+03	4.144604e+03	-2.059350e-01	4.049760e-01	-5.204101e-01	-3.144751e-01
0.00	8	3.573629e+03	2.511630e+03	-5.427599e-02	4.853157e-01	0.000000e+00	5.427599e-02
0.10	8	4.452758e+03	4.196067e+03	2.582603e-01	4.347770e-01	5.204101e-01	2.621498e-01
0.20	8	6.472300e+03	7.867371e+03	4.117773e-01	3.570398e-01	7.963271e-01	3.845498e-01
0.30	8	1.757751e+04	2.548128e+04	5.978142e-01	2.739814e-01	9.046028e-01	3.067886e-01
0.40	8	3.143696e+04	3.678585e+04	6.975455e-01	2.239028e-01	9.476173e-01	2.500719e-01
0.50	8	6.259589e+04	9.037508e+04	7.095881e-01	2.004359e-01	9.674162e-01	2.578281e-01
0.60	8	1.830321e+05	2.373503e+05	7.640063e-01	1.894531e-01	9.780434e-01	2.140372e-01
0.70	8	3.051963e+05	4.767965e+05	7.505869e-01	1.714141e-01	9.844348e-01	2.338478e-01
0.80	8	6.393659e+05	1.055605e+06	7.484213e-01	1.776347e-01	9.885832e-01	2.401619e-01
0.90	8	1.601548e+06	2.320376e+06	7.936486e-01	1.499740e-01	9.914200e-01	1.977714e-01
1.00	8	4.254724e+06	5.815184e+06	8.107395e-01	1.562407e-01	9.934342e-01	1.826948e-01
-1.00	9	1.608854e+07	3.362965e+07	-7.496518e-01	1.570934e-01	-9.934344e-01	-2.437825e-01
-0.90	9	6.606761e+06	1.367123e+07	-7.675232e-01	1.338699e-01	-9.914207e-01	-2.238975e-01
-0.80	9	3.667530e+06	6.332103e+06	-7.649539e-01	1.651321e-01	-9.885867e-01	-2.236328e-01
-0.70	9	1.107309e+06	2.177457e+06	-7.256022e-01	1.740397e-01	-9.844508e-01	-2.588486e-01
-0.60	9	4.575607e+05	8.847375e+05	-7.217180e-01	1.660008e-01	-9.781150e-01	-2.563970e-01
-0.50	9	1.750085e+05	3.346941e+05	-6.968676e-01	1.730297e-01	-9.677225e-01	-2.708548e-01
-0.40	9	5.606203e+04	1.169678e+05	-6.218347e-01	1.939156e-01	-9.488498e-01	-3.270152e-01
-0.30	9	2.648714e+04	5.270496e+04	-5.122180e-01	2.543095e-01	-9.090470e-01	-3.968289e-01
-0.20	9	1.386897e+04	2.332368e+04	-4.165049e-01	3.181460e-01	-8.090771e-01	-3.925722e-01
-0.10	9	6.470720e+03	7.655911e+03	-1.995837e-01	3.987567e-01	-5.408198e-01	-3.412361e-01
0.00	9	5.605094e+03	5.674235e+03	5.460255e-02	4.142270e-01	0.000000e+00	-5.460255e-02
0.10	9	9.026521e+03	1.143416e+04	2.767921e-01	4.291773e-01	5.408198e-01	2.640277e-01
0.20	9	1.190855e+04	2.103191e+04	4.208996e-01	2.652489e-01	8.090771e-01	3.881774e-01
0.30	9	4.145348e+04	6.919897e+04	5.789773e-01	2.521457e-01	9.090470e-01	3.300697e-01
0.40	9	7.067392e+04	1.278198e+05	6.420373e-01	1.926129e-01	9.488498e-01	3.068125e-01
0.50	9	1.521781e+05	3.054378e+05	6.650309e-01	1.934982e-01	9.677225e-01	3.026916e-01
0.60	9	4.195634e+05	7.855616e+05	7.138710e-01	1.731568e-01	9.781150e-01	2.642440e-01
0.70	9	7.991739e+05	1.769053e+06	7.201446e-01	1.518466e-01	9.844508e-01	2.643062e-01
0.80	9	2.368158e+06	4.910629e+06	7.417785e-01	1.536543e-01	9.885867e-01	2.468082e-01
0.90	9	5.246926e+06	1.177068e+07	7.458901e-01	1.396293e-01	9.914207e-01	2.455306e-01
1.00	9	1.281917e+07	2.739533e+07	7.608242e-01	1.385515e-01	9.934344e-01	2.326102e-01
-1.00	10	3.544149e+07	1.238114e+08	-7.190233e-01	1.463083e-01	-9.934344e-01	-2.744111e-01
-0.90	10	3.451880e+07	7.440919e+07	-7.345445e-01	1.749434e-01	-9.914209e-01	-2.568764e-01
-0.80	10	4.253046e+06	1.556525e+07	-6.913570e-01	1.533717e-01	-9.885874e-01	-2.972304e-01
-0.70	10	2.790001e+06	7.565684e+06	-6.669134e-01	1.930105e-01	-9.844547e-01	-3.175412e-01
-0.60	10	6.976251e+05	2.593416e+06	-6.700334e-01	1.533147e-01	-9.781358e-01	-3.081024e-01
-0.50	10	3.284251e+05	9.331434e+05	-6.357891e-01	1.925369e-01	-9.678308e-01	-3.320417e-01
-0.40	10	1.515220e+05	3.779008e+05	-6.028347e-01	2.085409e-01	-9.493785e-01	-3.465438e-01
-0.30	10	5.444709e+04	1.320582e+05	-5.283143e-01	2.403281e-01	-9.113511e-01	-3.830369e-01
-0.20	10	2.227006e+04	4.839977e+04	-3.905286e-01	3.115516e-01	-8.170277e-01	-4.264991e-01
-0.10	10	1.090472e+04	1.756930e+04	-1.944752e-01	3.765276e-01	-5.558344e-01	-3.613591e-01
0.00	10	8.008769e+03	9.390451e+03	3.919211e-02	4.068921e-01	0.000000e+00	-3.919211e-02
0.10	10	1.169222e+04	1.892139e+04	2.660940e-01	3.299642e-01	5.558344e-01	2.897404e-01
0.20	10	2.767183e+04	5.471490e+04	4.113106e-01	3.080428e-01	8.170277e-01	4.057171e-01
0.30	10	3.698957e+04	1.048337e+05	5.055386e-01	2.334112e-01	9.113511e-01	4.058125e-01
0.40	10	1.148309e+05	3.257060e+05	6.027376e-01	1.884539e-01	9.493785e-01	3.466409e-01
0.50	10	2.935175e+05	9.970758e+05	6.133943e-01	2.006226e-01	9.678308e-01	3.544365e-01
0.60	10	8.774483e+05	2.542221e+06	6.921746e-01	1.602284e-01	9.781358e-01	2.859612e-01
0.70	10	2.549166e+06	7.233349e+06	6.846867e-01	1.709549e-01	9.844547e-01	2.997679e-01
0.80	10	8.173056e+06	2.135404e+07	6.954617e-01	1.742552e-01	9.885874e-01	2.931257e-01
0.90	10	1.844126e+07	5.353881e+07	7.034836e-01	1.627108e-01	9.914209e-01	2.879373e-01
1.00	10	7.406984e+07	1.731900e+08	7.254606e-01	1.651408e-01	9.934344e-01	2.679738e-01
-1.00	11	2.560985e+08	9.154620e+08	-6.574311e-01	1.575279e-01	-9.934344e-01	-3.360033e-01
-0.90	11	6.149059e+07	2.597057e+08	-6.500416e-01	1.584122e-01	-9.914209e-01	-3.413793e-01
-0.80	11	2.897143e+07	1.013168e+08	-6.826781e-01	1.737356e-01	-9.885875e-01	-3.059094e-01
-0.70	11	7.079312e+06	2.879420e+07	-6.594308e-01	1.822258e-01	-9.844556e-01	-3.250248e-01
-0.60	11	2.393550e+06	9.582953e+06	-6.282716e-01	1.931088e-01	-9.781419e-01	-3.498702e-01
-0.50	11	1.106669e+06	3.732967e+06	-5.803695e-01	2.033262e-01	-9.678691e-01	-3.874996e-01
-0.40	11	1.400297e+05	6.867891e+05	-5.685956e-01	1.947923e-01	-9.496051e-01	-3.810096e-01
-0.30	11	1.015307e+05	3.567647e+05	-4.706148e-01	2.426060e-01	-9.125436e-01	-4.419288e-01
-0.20	11	2.750376e+04	9.211550e+04	-3.371458e-01	2.659125e-01	-8.219617e-01	-4.848159e-01
-0.10	11	1.568016e+04	3.552554e+04	-2.187584e-01	3.370341e-01	-5.667847e-01	-3.480263e-01
0.00	11	1.060259e+04	1.467392e+04	1.100063e-02	2.968455e-01	0.000000e+00	-1.100063e-02
0.10	11	1.930651e+04	5.049320e+04	1.850207e-01	3.290528e-01	5.667847e-01	3.817640e-01
0.20	11	2.242290e+04	7.737733e+04	3.644378e-01	2.591333e-01	8.219617e-01	4.575239e-01
0.30	11	8.682500e+04	3.181433e+05	4.976920e-01	2.441967e-01	9.125436e-01	4.148516e-01
0.40	11	4.365384e+05	1.324557e+06	5.692120e-01	2.395366e-01	9.496051e-01	3.803931e-01
0.50	11	8.167894e+05	3.189204e+06	5.954022e-01	1.941494e-01	9.678691e-01	3.724669e-01
0.60	11	6.259636e+05	4.393662e+06	6.084118e-01	1.829057e-01	9.781419e-01	3.697300e-01
0.70	11	7.071503e+06	2.886834e+07	6.314313e-01	1.819314e-01	9.844556e-01	3.530243e-01
0.80	11	2.878851e+07	1.013569e+08	6.636132e-01	1.732063e-01	9.885875e-01	3.249744e-01
0.90	11	1.408047e+07	1.186217e+08	6.425000e-01	1.499371e-01	9.914209e-01	3.489209e-01
1.00	11	2.920435e+08	9.738802e+08	6.648865e-01	1.650208e-01	9.934344e-01	3.285479e-01
-1.00	12	1.348485e+09	6.881173e+09	-6.602450e-01	1.507903e-01	-9.934344e-01	-3.331894e-01
-0.90	12	8.835101e+07	7.935110e+08	-6.245829e-01	1.538873e-01	-9.914209e-01	-3.668380e-01
-0.80	12	9.918466e+07	4.703395e+08	-6.257150e-01	1.634416e-01	-9.885876e-01	-3.628726e-01
-0.70	12	3.014903e+07	1.749137e+08	-6.031906e-01	1.766800e-01	-9.844558e-01	-3.812652e-01
-0.60	12	4.891578e+05	6.870664e+05	-5.620820e-01	1.656318e-01	-9.781436e-01	-4.160616e-01
-0.50	12	8.894764e+05	6.522917e+06	-5.484896e-01	1.915057e-01	-9.678827e-01	-4.193930e-01
-0.40	12	4.918535e+05	2.797657e+06	-5.060293e-01	2.188429e-01	-9.497023e-01	-4.436729e-01
-0.30	12	2.819402e+05	1.168757e+06	-4.278878e-01	2.772037e-01	-9.131602e-01	-4.852724e-01
-0.20	12	7.457257e+04	3.050840e+05	-3.418535e-01	3.297403e-01	-8.250145e-01	-4.831611e-01
-0.10	12	1.943709e+04	5.706114e+04	-2.224361e-01	3.201891e-01	-5.747206e-01	-3.522844e-01
0.00	12	2.240495e+04	4.135575e+04	-3.010556e-03	3.537771e-01	0.000000e+00	3.010556e-03
0.10	12	2.022086e+04	5.628994e+04	2.034847e-01	3.217627e-01	5.747206e-01	3.712359e-01
0.20	12	3.875544e+04	1.801045e+05	3.532285e-01	2.824472e-01	8.250145e-01	4.717861e-01
0.30	12	1.622808e+05	8.311672e+05	4.805608e-01	2.477590e-01	9.131602e-01	4.325994e-01
0.40	12	8.909416e+05	3.903454e+06	5.132135e-01	2.491690e-01	9.497023e-01	4.364888e-01
0.50	12	2.864532e+06	1.282335e+07	5.785808e-01	2.122984e-01	9.678827e-01	3.893019e-01
0.60	12	4.808569e+06	3.046598e+07	5.749667e-01	1.772722e-01	9.781436e-01	4.031769e-01
0.70	12	3.014431e+07	1.421992e+08	6.087217e-01	1.646621e-01	9.844558e-01	3.757341e-01
0.80	12	9.933935e+07	4.704754e+08	6.341441e-01	1.649880e-01	9.885876e-01	3.544435e-01
0.90	12	2.475089e+08	1.359689e+09	6.428204e-01	1.527869e-01	9.914209e-01	3.486005e-01
1.00	12	5.467490e+08	3.706290e+09	6.352414e-01	1.341425e-01	9.934344e-01	3.581930e-01
-1.00	13	8.712698e+07	1.909507e+08	-5.941965e-01	1.462002e-01	-9.934344e-01	-3.992379e-01
-0.90	13	1.092629e+09	7.476381e+09	-6.044633e-01	1.430560e-01	-9.914209e-01	-3.869575e-01
-0.80	13	1.537919e+08	1.445987e+09	-5.883635e-01	1.499746e-01	-9.885876e-01	-4.002241e-01
-0.70	13	3.852130e+06	7.180140e+06	-5.656029e-01	1.641514e-01	-9.844559e-01	-4.188529e-01
-0.60	13	2.065187e+06	3.296354e+06	-5.710033e-01	1.801949e-01	-9.781441e-01	-4.071409e-01
-0.50	13	3.439438e+06	2.924761e+07	-5.152815e-01	2.046958e-01	-9.678875e-01	-4.526060e-01
-0.40	13	2.308023e+05	2.847097e+05	-5.083323e-01	2.073216e-01	-9.497439e-01	-4.414116e-01
-0.30	13	8.495986e+04	1.107816e+05	-4.101494e-01	2.493804e-01	-9.134788e-01	-5.033294e-01
-0.20	13	4.433823e+04	4.229069e+04	-3.617535e-01	2.692254e-01	-8.268999e-01	-4.651464e-01
-0.10	13	7.389005e+04	2.781901e+05	-2.113461e-01	3.326386e-01	-5.804455e-01	-3.690994e-01
0.00	13	3.564925e+04	8.785314e+04	-5.822524e-02	3.635744e-01	0.000000e+00	5.822524e-02
0.10	13	5.621753e+04	2.289309e+05	1.767881e-01	3.359871e-01	5.804455e-01	4.036574e-01
0.20	13	3.572707e+04	3.311936e+04	3.155837e-01	2.782821e-01	8.268999e-01	5.113162e-01
0.30	13	3.085582e+05	2.169441e+06	4.135887e-01	2.610498e-01	9.134788e-01	4.998901e-01
0.40	13	1.031380e+06	7.977564e+06	5.146034e-01	1.970309e-01	9.497439e-01	4.351404e-01
0.50	13	3.247813e+06	2.925612e+07	4.867091e-01	1.735267e-01	9.678875e-01	4.811784e-01
0.60	13	1.198767e+07	1.074018e+08	5.446334e-01	1.768998e-01	9.781441e-01	4.335108e-01
0.70	13	4.422197e+07	3.938703e+08	5.896175e-01	1.645235e-01	9.844559e-01	3.948383e-01
0.80	13	3.002980e+08	2.037977e+09	6.131673e-01	1.418371e-01	9.885876e-01	3.754203e-01
