5	1.109091e+00	1.000000e+00	1.589340e-12	-5.617549e+01	4.325066e-02	0.0020	8.084030e-01	-8.323205e-01
5	1.127273e+00	1.000000e+00	1.138086e-12	-5.952300e+01	8.422028e-02	0.0040	8.128505e-01	-8.446396e-01
5	1.145455e+00	1.000000e+00	1.001227e-12	-5.922887e+01	7.130691e-02	0.0020	8.172198e-01	-8.569685e-01
5	1.163636e+00	1.000000e+00	2.887666e-12	-5.990644e+01	2.299890e-01	0.0120	8.215106e-01	-8.693043e-01
5	1.181818e+00	1.000000e+00	5.551115e-16	-6.011508e+01	1.421085e-14	0.0000	8.257227e-01	-8.816439e-01
5	1.200000e+00	1.000000e+00	2.220446e-16	-7.016122e+01	0.000000e+00	0.0000	8.298559e-01	-8.939845e-01
5	1.218182e+00	-1.000000e+00	6.160090e-12	-5.982449e+01	1.592513e-01	0.0020	8.339101e-01	-9.063234e-01
5	1.236364e+00	-1.000000e+00	1.100415e-13	-7.354259e+01	4.849582e-02	0.0020	8.378854e-01	-9.186579e-01
5	1.254545e+00	1.000000e+00	6.266345e-14	-6.758505e+01	9.621691e-02	0.0020	8.417819e-01	-9.309855e-01
5	1.272727e+00	1.000000e+00	8.805108e-14	-6.291871e+01	4.953810e-02	0.0040	8.455997e-01	-9.433038e-01
5	1.290909e+00	1.000000e+00	2.048459e-13	-6.349635e+01	1.528434e-01	0.0080	8.493391e-01	-9.556105e-01
5	1.309091e+00	1.000000e+00	1.691172e-13	-6.893681e+01	2.340919e-01	0.0080	8.530006e-01	-9.679033e-01
5	1.327273e+00	-1.000000e+00	3.360228e-13	-7.417732e+01	1.876183e-01	0.0080	8.565844e-01	-9.801800e-01
5	1.345455e+00	-1.000000e+00	1.466059e-13	-6.527872e+01	7.984586e-02	0.0040	8.600911e-01	-9.924388e-01
5	1.363636e+00	-1.000000e+00	2.826042e-13	-6.368115e+01	1.058421e-01	0.0060	8.635212e-01	-1.004678e+00
5	1.381818e+00	-1.000000e+00	3.175107e-14	-6.862413e+01	3.106577e-02	0.0020	8.668754e-01	-1.016895e+00
5	1.400000e+00	-1.000000e+00	7.773027e-14	-6.466286e+01	3.961995e-02	0.0040	8.701544e-01	-1.029088e+00
5	1.418182e+00	-1.000000e+00	3.288805e-14	-6.780943e+01	7.057611e-02	0.0040	8.733587e-01	-1.041257e+00
5	1.436364e+00	1.000000e+00	8.040177e-15	-6.534343e+01	3.034739e-02	0.0020	8.764894e-01	-1.053399e+00
5	1.454545e+00	1.000000e+00	2.247482e-15	-7.527610e+01	1.043697e-01	0.0020	8.795471e-01	-1.065513e+00
5	1.472727e+00	1.000000e+00	1.169693e-16	-7.227028e+01	1.040605e-03	0.0020	8.825327e-01	-1.077598e+00
5	1.490909e+00	-1.000000e+00	1.110223e-16	-7.569572e+01	0.000000e+00	0.0000	8.854472e-01	-1.089652e+00
5	1.509091e+00	-1.000000e+00	3.116643e-15	-7.810346e+01	5.916825e-02	0.0040	8.882914e-01	-1.101675e+00
5	1.527273e+00	-1.000000e+00	3.567155e-14	-6.873341e+01	1.087575e-01	0.0080	8.910665e-01	-1.113665e+00
5	1.545455e+00	1.000000e+00	3.965843e-16	-7.792111e+01	8.529837e-02	0.0020	8.937733e-01	-1.125621e+00
5	1.563636e+00	1.000000e+00	7.175340e-16	-7.923384e+01	1.857080e-01	0.0040	8.964129e-01	-1.137542e+00
5	1.581818e+00	1.000000e+00	3.658686e-16	-7.659446e+01	3.923736e-02	0.0020	8.989864e-01	-1.149429e+00
5	1.600000e+00	1.000000e+00	1.059085e-16	-7.852779e+01	3.342194e-02	0.0040	9.014948e-01	-1.161279e+00
5	1.618182e+00	1.000000e+00	2.719480e-17	-9.098984e+01	7.981822e-02	0.0020	9.039393e-01	-1.173093e+00
5	1.636364e+00	-1.000000e+00	2.551098e-16	-8.176414e+01	3.338935e-02	0.0060	9.063210e-01	-1.184869e+00
5	1.654545e+00	1.000000e+00	1.867684e-16	-9.018612e+01	1.445473e-01	0.0040	9.086409e-01	-1.196607e+00
5	1.672727e+00	1.000000e+00	5.461575e-16	-9.122770e+01	4.375222e-01	0.0060	9.109003e-01	-1.208307e+00
5	1.690909e+00	1.000000e+00	1.616509e-16	-9.090193e+01	1.476698e-01	0.0040	9.131003e-01	-1.219969e+00
5	1.709091e+00	1.000000e+00	9.485750e-17	-8.433752e+01	6.156166e-02	0.0060	9.152420e-01	-1.231592e+00
5	1.727273e+00	1.000000e+00	1.110223e-16	-8.940827e+01	3.822582e-02	0.0040	9.173266e-01	-1.243175e+00
5	1.745455e+00	1.000000e+00	1.110223e-16	-8.862061e+01	7.423055e-02	0.0040	9.193552e-01	-1.254719e+00
5	1.763636e+00	1.000000e+00	9.805224e-17	-8.603742e+01	1.176696e-01	0.0040	9.213291e-01	-1.266224e+00
5	1.781818e+00	-1.000000e+00	1.574013e-16	-8.161117e+01	2.675048e-02	0.0060	9.232493e-01	-1.277689e+00
5	1.800000e+00	1.000000e+00	0.000000e+00	-9.948827e+01	1.556608e-02	0.0020	9.251170e-01	-1.289115e+00
5	1.818182e+00	-1.000000e+00	4.029054e-16	-8.967419e+01	2.750605e-01	0.0120	9.269334e-01	-1.300500e+00
5	1.836364e+00	1.000000e+00	3.227294e-16	-8.308015e+01	1.124459e-01	0.0060	9.286996e-01	-1.311846e+00
5	1.854545e+00	1.000000e+00	0.000000e+00	-9.392475e+01	2.545520e-02	0.0020	9.304167e-01	-1.323153e+00
5	1.872727e+00	1.000000e+00	0.000000e+00	-9.741052e+01	9.339235e-04	0.0020	9.320859e-01	-1.334420e+00
5	1.890909e+00	1.000000e+00	0.000000e+00	-9.103987e+01	9.452206e-02	0.0060	9.337083e-01	-1.345648e+00
5	1.909091e+00	-1.000000e+00	2.419675e-16	-9.064541e+01	3.291233e-01	0.0100	9.352850e-01	-1.356837e+00
5	1.927273e+00	1.000000e+00	0.000000e+00	-9.299340e+01	6.839353e-02	0.0100	9.368171e-01	-1.367988e+00
5	1.945455e+00	1.000000e+00	0.000000e+00	-9.456975e+01	2.246451e-01	0.0080	9.383056e-01	-1.379099e+00
5	1.963636e+00	1.000000e+00	0.000000e+00	-9.769028e+01	1.237649e-01	0.0040	9.397516e-01	-1.390172e+00
5	1.981818e+00	1.000000e+00	0.000000e+00	-8.961828e+01	2.612256e-01	0.0140	9.411563e-01	-1.401208e+00
5	2.000000e+00	1.000000e+00	0.000000e+00	-9.770072e+01	6.086781e-02	0.0060	9.425205e-01	-1.412205e+00
6	2.000000e-01	9.893189e-01	2.220446e-16	-1.157891e+01	1.776357e-15	0.0000	5.266096e-01	-3.047206e-01
6	2.181818e-01	9.926910e-01	1.110223e-16	-1.257883e+01	3.552714e-15	0.0000	5.328216e-01	-3.123393e-01
6	2.363636e-01	9.943990e-01	2.909619e-05	-1.302493e+01	2.527308e-02	0.0020	5.390827e-01	-3.201166e-01
6	2.545455e-01	9.963232e-01	2.315892e-05	-1.424788e+01	3.007198e-02	0.0020	5.453903e-01	-3.280530e-01
6	2.727273e-01	9.981911e-01	2.220446e-16	-1.695588e+01	0.000000e+00	0.0000	5.517415e-01	-3.361489e-01
6	2.909091e-01	-9.861946e-01	6.622862e-06	-1.473281e+01	2.526544e-03	0.0020	5.581336e-01	-3.444045e-01
6	3.090909e-01	9.989435e-01	1.029539e-05	-1.792660e+01	6.445806e-02	0.0040	5.645635e-01	-3.528196e-01
6	3.272727e-01	9.995449e-01	2.220446e-16	-2.126311e+01	3.552714e-15	0.0000	5.710281e-01	-3.613941e-01
6	3.454545e-01	9.995135e-01	4.343992e-06	-1.991379e+01	4.313004e-02	0.0020	5.775241e-01	-3.701275e-01
6	3.636364e-01	9.994887e-01	2.644204e-06	-1.863349e+01	2.491403e-02	0.0040	5.840483e-01	-3.790191e-01
6	3.818182e-01	9.997150e-01	5.525501e-07	-2.062481e+01	7.554913e-03	0.0020	5.905971e-01	-3.880680e-01
6	4.000000e-01	9.998963e-01	1.110223e-16	-2.498591e+01	0.000000e+00	0.0000	5.971670e-01	-3.972731e-01
6	4.181818e-01	9.999337e-01	7.513591e-07	-2.655270e+01	6.414909e-02	0.0020	6.037543e-01	-4.066330e-01
6	4.363636e-01	9.999255e-01	1.534662e-09	-2.465446e+01	1.122421e-04	0.0020	6.103554e-01	-4.161462e-01
6	4.545455e-01	9.999731e-01	2.461059e-07	-2.926380e+01	5.221156e-02	0.0020	6.169664e-01	-4.258109e-01
6	4.727273e-01	9.999890e-01	2.023644e-07	-3.353422e+01	9.712764e-02	0.0040	6.235834e-01	-4.356251e-01
6	4.909091e-01	9.999884e-01	2.220446e-16	-3.155026e+01	3.552714e-15	0.0000	6.302026e-01	-4.455866e-01
6	5.090909e-01	-9.999368e-01	2.970694e-08	-3.111451e+01	2.679576e-03	0.0020	6.368199e-01	-4.556928e-01
6	5.272727e-01	9.999979e-01	4.440892e-16	-3.909157e+01	1.421085e-14	0.0000	6.434314e-01	-4.659413e-01
6	5.454545e-01	9.999974e-01	1.110223e-16	-3.655349e+01	0.000000e+00	0.0000	6.500331e-01	-4.763290e-01
6	5.636364e-01	9.999980e-01	2.573448e-08	-3.687935e+01	5.514526e-02	0.0020	6.566209e-01	-4.868529e-01
6	5.818182e-01	9.999994e-01	2.220446e-16	-4.253936e+01	1.421085e-14	0.0000	6.631909e-01	-4.975099e-01
6	6.000000e-01	9.999980e-01	3.370542e-08	-3.500835e+01	7.767366e-02	0.0040	6.697389e-01	-5.082964e-01
6	6.181818e-01	9.999989e-01	2.770576e-08	-3.756988e+01	1.129310e-01	0.0040	6.762611e-01	-5.192088e-01
6	6.363636e-01	9.999995e-01	1.110223e-16	-4.042250e+01	0.000000e+00	0.0000	6.827535e-01	-5.302434e-01
6	6.545455e-01	9.999994e-01	1.110223e-16	-3.760624e+01	7.105427e-15	0.0000	6.892121e-01	-5.413962e-01
6	6.727273e-01	9.999997e-01	1.110223e-16	-4.022434e+01	7.105427e-15	0.0000	6.956332e-01	-5.526632e-01
6	6.909091e-01	-9.999968e-01	1.110223e-16	-3.665514e+01	0.000000e+00	0.0000	7.020130e-01	-5.640402e-01
6	7.090909e-01	9.999999e-01	1.286145e-09	-4.266727e+01	5.713871e-02	0.0020	7.083477e-01	-5.755227e-01
6	7.272727e-01	9.999999e-01	6.103752e-10	-4.648137e+01	7.934074e-02	0.0040	7.146337e-01	-5.871065e-01
6	7.454545e-01	1.000000e+00	2.463730e-11	-5.110377e+01	6.486801e-03	0.0020	7.208676e-01	-5.987869e-01
6	7.636364e-01	-9.999995e-01	1.110223e-16	-4.273572e+01	2.131628e-14	0.0000	7.270459e-01	-6.105594e-01
6	7.818182e-01	1.000000e+00	3.282379e-10	-4.786034e+01	4.959235e-02	0.0040	7.331654e-01	-6.224193e-01
6	8.000000e-01	1.000000e+00	4.440892e-16	-5.741807e+01	1.421085e-14	0.0000	7.392229e-01	-6.343619e-01
6	8.181818e-01	1.000000e+00	6.856678e-11	-5.230026e+01	4.147045e-02	0.0020	7.452153e-01	-6.463823e-01
6	8.363636e-01	1.000000e+00	1.110223e-16	-5.940569e+01	0.000000e+00	0.0000	7.511397e-01	-6.584758e-01
6	8.545455e-01	-9.999999e-01	8.125537e-10	-4.900752e+01	6.724660e-02	0.0040	7.569935e-01	-6.706376e-01
6	8.727273e-01	1.000000e+00	1.143854e-10	-4.946444e+01	1.056159e-01	0.0040	7.627739e-01	-6.828628e-01
6	8.909091e-01	-1.000000e+00	3.482282e-10	-5.409574e+01	9.599626e-02	0.0060	7.684785e-01	-6.951468e-01
6	9.090909e-01	1.000000e+00	1.350378e-12	-5.552277e+01	4.135860e-03	0.0020	7.741051e-01	-7.074846e-01
6	9.272727e-01	-1.000000e+00	2.220446e-16	-5.418311e+01	1.421085e-14	0.0000	7.796514e-01	-7.198716e-01
6	9.454545e-01	-1.000000e+00	3.640719e-10	-5.737238e+01	1.993769e-01	0.0060	7.851156e-01	-7.323030e-01
6	9.636364e-01	1.000000e+00	1.511720e-12	-5.965907e+01	1.457899e-02	0.0020	7.904957e-01	-7.447743e-01
6	9.818182e-01	1.000000e+00	1.110223e-16	-7.063561e+01	0.000000e+00	0.0000	7.957902e-01	-7.572809e-01
6	1.000000e+00	1.000000e+00	1.110223e-16	-7.182169e+01	0.000000e+00	0.0000	8.009975e-01	-7.698183e-01
6	1.018182e+00	1.000000e+00	1.382542e-12	-6.244803e+01	6.859284e-02	0.0060	8.061162e-01	-7.823821e-01
6	1.036364e+00	1.000000e+00	3.838459e-14	-5.966769e+01	1.399421e-03	0.0020	8.111453e-01	-7.949681e-01
6	1.054545e+00	1.000000e+00	2.585175e-12	-6.438319e+01	1.459536e-01	0.0040	8.160837e-01	-8.075720e-01
6	1.072727e+00	1.000000e+00	8.285130e-13	-6.676985e+01	8.019806e-02	0.0040	8.209306e-01	-8.201898e-01
6	1.090909e+00	1.000000e+00	8.497893e-13	-6.458243e+01	1.179587e-01	0.0040	8.256852e-01	-8.328174e-01
6	1.109091e+00	1.000000e+00	8.059483e-13	-6.376330e+01	6.764095e-02	0.0060	8.303469e-01	-8.454512e-01
6	1.127273e+00	-1.000000e+00	7.822806e-12	-6.429070e+01	1.603305e-01	0.0040	8.349155e-01	-8.580874e-01
6	1.145455e+00	-1.000000e+00	1.515719e-13	-7.493738e+01	6.434612e-02	0.0020	8.393906e-01	-8.707224e-01
6	1.163636e+00	-1.000000e+00	0.000000e+00	-7.375798e+01	0.000000e+00	0.0000	8.437721e-01	-8.833527e-01
6	1.181818e+00	-1.000000e+00	1.213323e-12	-7.222524e+01	2.364489e-01	0.0060	8.480600e-01	-8.959752e-01
6	1.200000e+00	1.000000e+00	2.472595e-14	-7.382542e+01	4.900485e-02	0.0040	8.522544e-01	-9.085867e-01
6	1.218182e+00	-1.000000e+00	0.000000e+00	-7.654762e+01	1.421085e-14	0.0000	8.563556e-01	-9.211841e-01
6	1.236364e+00	-1.000000e+00	1.233437e-14	-7.790846e+01	1.805252e-02	0.0020	8.603639e-01	-9.337646e-01
6	1.254545e+00	1.000000e+00	1.829107e-15	-7.864760e+01	1.893276e-02	0.0020	8.642799e-01	-9.463255e-01
6	1.272727e+00	1.000000e+00	3.911075e-16	-8.373326e+01	1.179296e-02	0.0020	8.681040e-01	-9.588643e-01
6	1.290909e+00	1.000000e+00	9.026325e-16	-8.113826e+01	1.746642e-02	0.0020	8.718371e-01	-9.713784e-01
6	1.309091e+00	1.000000e+00	8.153906e-16	-9.015418e+01	9.675673e-02	0.0040	8.754798e-01	-9.838657e-01
6	1.327273e+00	-1.000000e+00	5.086443e-14	-7.992631e+01	1.488629e-01	0.0060	8.790331e-01	-9.963239e-01
6	1.345455e+00	-1.000000e+00	5.838971e-16	-8.868276e+01	2.470534e-02	0.0020	8.824979e-01	-1.008751e+00
6	1.363636e+00	1.000000e+00	5.296520e-15	-8.501272e+01	2.328018e-01	0.0100	8.858751e-01	-1.021146e+00
6	1.381818e+00	1.000000e+00	3.567912e-15	-7.567300e+01	1.446098e-01	0.0040	8.891659e-01	-1.033505e+00
6	1.400000e+00	1.000000e+00	1.189183e-15	-8.089863e+01	9.466541e-02	0.0020	8.923714e-01	-1.045829e+00
6	1.418182e+00	1.000000e+00	2.220446e-16	-9.159560e+01	1.421085e-14	0.0000	8.954929e-01	-1.058115e+00
6	1.436364e+00	1.000000e+00	3.933011e-15	-8.435565e+01	1.846075e-01	0.0060	8.985315e-01	-1.070362e+00
6	1.454545e+00	1.000000e+00	4.385030e-16	-8.595314e+01	1.829640e-01	0.0060	9.014886e-01	-1.082569e+00
6	1.472727e+00	1.000000e+00	2.714944e-16	-8.711504e+01	5.816554e-02	0.0060	9.043656e-01	-1.094734e+00
6	1.490909e+00	1.000000e+00	5.307052e-16	-8.354729e+01	2.246516e-01	0.0060	9.071638e-01	-1.106858e+00
6	1.509091e+00	1.000000e+00	2.854375e-16	-9.405658e+01	1.712611e-01	0.0120	9.098846e-01	-1.118938e+00
6	1.527273e+00	1.000000e+00	4.440892e-17	-9.674393e+01	7.227334e-02	0.0040	9.125295e-01	-1.130974e+00
6	1.545455e+00	-1.000000e+00	7.103692e-16	-8.903505e+01	1.916692e-01	0.0100	9.151000e-01	-1.142965e+00
6	1.563636e+00	1.000000e+00	1.110223e-16	-1.010138e+02	2.059104e-01	0.0060	9.175974e-01	-1.154912e+00
6	1.581818e+00	1.000000e+00	8.527785e-17	-9.347102e+01	1.289823e-01	0.0080	9.200234e-01	-1.166812e+00
6	1.600000e+00	1.000000e+00	1.110223e-16	-1.006215e+02	8.910331e-02	0.0080	9.223795e-01	-1.178667e+00
6	1.618182e+00	-1.000000e+00	9.678700e-17	-1.017303e+02	1.726127e-01	0.0060	9.246671e-01	-1.190475e+00
6	1.636364e+00	1.000000e+00	1.110223e-16	-9.140971e+01	1.854469e-03	0.0020	9.268877e-01	-1.202237e+00
6	1.654545e+00	1.000000e+00	2.172749e-16	-9.003173e+01	2.753188e-01	0.0180	9.290430e-01	-1.213951e+00
6	1.672727e+00	1.000000e+00	0.000000e+00	-1.019604e+02	1.351908e-01	0.0040	9.311343e-01	-1.225619e+00
6	1.690909e+00	1.000000e+00	0.000000e+00	-9.877768e+01	1.435644e-01	0.0060	9.331633e-01	-1.237240e+00
6	1.709091e+00	1.000000e+00	1.110223e-16	-9.625114e+01	1.317107e-01	0.0080	9.351314e-01	-1.248815e+00
6	1.727273e+00	-1.000000e+00	0.000000e+00	-1.084634e+02	3.700632e-02	0.0020	9.370402e-01	-1.260342e+00
6	1.745455e+00	1.000000e+00	0.000000e+00	-1.043546e+02	1.422021e-01	0.0060	9.388911e-01	-1.271823e+00
6	1.763636e+00	1.000000e+00	0.000000e+00	-1.043394e+02	1.041884e-01	0.0060	9.406856e-01	-1.283257e+00
6	1.781818e+00	1.000000e+00	0.000000e+00	-1.046904e+02	2.620914e-01	0.0080	9.424251e-01	-1.294646e+00
6	1.800000e+00	1.000000e+00	0.000000e+00	-1.057631e+02	1.629712e-01	0.0100	9.441111e-01	-1.305988e+00
6	1.818182e+00	1.000000e+00	0.000000e+00	-1.147578e+02	6.716344e-02	0.0060	9.457451e-01	-1.317285e+00
6	1.836364e+00	1.000000e+00	0.000000e+00	-1.086300e+02	4.263256e-14	0.0000	9.473283e-01	-1.328537e+00
6	1.854545e+00	1.000000e+00	0.000000e+00	-1.015110e+02	2.427968e-02	0.0040	9.488623e-01	-1.339744e+00
6	1.872727e+00	1.000000e+00	0.000000e+00	-1.190521e+02	9.845709e-02	0.0100	9.503483e-01	-1.350907e+00
6	1.890909e+00	1.000000e+00	0.000000e+00	-1.153513e+02	1.212324e-01	0.0080	9.517878e-01	-1.362026e+00
6	1.909091e+00	-1.000000e+00	0.000000e+00	-1.124187e+02	7.024060e-02	0.0040	9.531819e-01	-1.373101e+00
6	1.927273e+00	1.000000e+00	0.000000e+00	-1.239598e+02	1.090999e-01	0.0040	9.545320e-01	-1.384134e+00
6	1.945455e+00	-1.000000e+00	0.000000e+00	-1.209186e+02	2.842171e-14	0.0000	9.558394e-01	-1.395125e+00
6	1.963636e+00	1.000000e+00	0.000000e+00	-1.155332e+02	2.031440e-01	0.0080	9.571053e-01	-1.406074e+00
6	1.981818e+00	1.000000e+00	0.000000e+00	-1.155211e+02	1.449972e-01	0.0060	9.583310e-01	-1.416982e+00
6	2.000000e+00	1.000000e+00	0.000000e+00	-1.161007e+02	2.339669e-01	0.0080	9.595175e-01	-1.427849e+00
7	2.000000e-01	9.928099e-01	1.110223e-16	-1.379182e+01	3.552714e-15	0.0000	5.288851e-01	-3.041470e-01
7	2.181818e-01	9.952824e-01	1.110223e-16	-1.502104e+01	1.776357e-15	0.0000	5.353583e-01	-3.117676e-01
7	2.363636e-01	9.967575e-01	0.000000e+00	-1.597934e+01	5.329071e-15	0.0000	5.418891e-01	-3.195577e-01
7	2.545455e-01	9.975846e-01	4.708961e-05	-1.709061e+01	9.620445e-02	0.0040	5.484746e-01	-3.275182e-01
7	2.727273e-01	9.986386e-01	1.668218e-05	-1.873484e+01	5.590307e-02	0.0020	5.551119e-01	-3.356497e-01
7	2.909091e-01	-9.905219e-01	5.551115e-16	-1.674393e+01	0.000000e+00	0.0000	5.617977e-01	-3.439527e-01
7	3.090909e-01	-9.966591e-01	1.557611e-05	-2.156735e+01	2.772709e-02	0.0020	5.685287e-01	-3.524273e-01
7	3.272727e-01	9.995930e-01	5.783620e-06	-2.238672e+01	9.700773e-02	0.0020	5.753012e-01	-3.610737e-01
7	3.454545e-01	-9.989845e-01	2.220446e-16	-2.609786e+01	7.105427e-15	0.0000	5.821117e-01	-3.698913e-01
7	3.636364e-01	9.998297e-01	4.610977e-07	-2.453118e+01	1.686394e-02	0.0020	5.889562e-01	-3.788798e-01
7	3.818182e-01	9.998375e-01	7.246199e-07	-2.366875e+01	2.946460e-02	0.0040	5.958307e-01	-3.880383e-01
7	4.000000e-01	-9.996669e-01	8.789415e-06	-2.980423e+01	1.341165e-01	0.0020	6.027311e-01	-3.973656e-01
7	4.181818e-01	9.999689e-01	3.989644e-07	-3.105741e+01	8.685517e-02	0.0020	6.096532e-01	-4.068604e-01
7	4.363636e-01	9.999738e-01	2.442682e-07	-3.060494e+01	4.605146e-02	0.0020	6.165924e-01	-4.165211e-01
